,Unnamed: 0,Unnamed: 0.1,No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
24404,24404,24404,24405,2015,12,12,20,113.0,126.0,14.0,80.0,2300.0,2.0,0.2,1016.8,-5.4,0.0,15.0,1.0,Dingling
24405,24405,24405,24406,2015,12,12,21,119.0,126.0,14.0,82.0,2200.0,2.0,-0.5,1017.1,-5.1,0.0,14.0,1.2,Dingling
24406,24406,24406,24407,2015,12,12,22,134.0,141.0,18.0,87.0,2600.0,2.0,-0.8,1017.7,-5.2,0.0,8.0,1.0,Dingling
24407,24407,24407,24408,2015,12,12,23,109.0,111.0,13.0,74.0,2300.0,2.0,-1.2,1017.8,-5.4,0.0,14.0,0.6,Dingling
24408,24408,24408,24409,2015,12,13,0,107.0,107.0,13.0,75.0,2100.0,2.0,-1.5,1017.8,-5.5,0.0,14.0,1.2,Dingling
24409,24409,24409,24410,2015,12,13,1,103.0,103.0,14.0,72.0,2200.0,2.0,-1.7,1018.0,-5.6,0.0,14.0,1.6,Dingling
24410,24410,24410,24411,2015,12,13,2,125.0,125.0,13.0,65.0,3100.0,2.0,-1.8,1018.2,-5.6,0.0,14.0,1.8,Dingling
24411,24411,24411,24412,2015,12,13,3,101.0,101.0,10.0,64.0,1900.0,2.0,-2.4,1018.3,-5.7,0.0,4.0,0.2,Dingling
24412,24412,24412,24413,2015,12,13,4,95.0,95.0,10.0,63.0,1800.0,2.0,-2.4,1017.8,-5.7,0.0,14.0,1.2,Dingling
24413,24413,24413,24414,2015,12,13,5,99.0,99.0,11.0,66.0,2300.0,2.0,-2.6,1017.8,-5.7,0.0,16.0,1.2,Dingling
24414,24414,24414,24415,2015,12,13,6,96.0,96.0,10.0,65.0,2300.0,2.0,-2.6,1017.7,-5.7,0.0,14.0,1.6,Dingling
24415,24415,24415,24416,2015,12,13,7,94.0,102.0,8.0,61.0,2000.0,2.0,-2.8,1018.5,-5.6,0.0,4.0,0.1,Dingling
24416,24416,24416,24417,2015,12,13,8,108.0,116.0,10.0,67.0,2800.0,2.0,-2.1,1019.0,-5.1,0.0,4.0,0.2,Dingling
24417,24417,24417,24418,2015,12,13,9,173.0,177.0,19.0,62.0,4400.0,3.0,-1.5,1019.4,-4.8,0.0,16.0,1.0,Dingling
24418,24418,24418,24419,2015,12,13,10,194.0,194.0,23.0,67.0,3700.0,4.0,0.1,1019.8,-4.4,0.0,9.0,0.4,Dingling
24419,24419,24419,24420,2015,12,13,11,150.0,150.0,22.0,65.0,2500.0,6.0,1.3,1019.4,-4.4,0.0,11.0,1.0,Dingling
24420,24420,24420,24421,2015,12,13,12,145.0,148.0,30.0,81.0,2500.0,9.0,2.8,1018.6,-4.2,0.0,11.0,0.9,Dingling
24421,24421,24421,24422,2015,12,13,13,177.0,206.0,33.0,109.0,3400.0,7.0,4.0,1017.6,-5.2,0.0,10.0,1.2,Dingling
24422,24422,24422,24423,2015,12,13,14,164.0,164.0,31.0,99.0,2600.0,10.0,4.7,1016.9,-6.5,0.0,1.0,1.5,Dingling
24423,24423,24423,24424,2015,12,13,15,129.0,129.0,31.0,93.0,2100.0,14.0,4.5,1016.6,-6.7,0.0,1.0,0.8,Dingling
24424,24424,24424,24425,2015,12,13,16,121.0,123.0,28.0,93.0,1900.0,12.0,4.0,1016.7,-6.3,0.0,5.0,0.9,Dingling
24425,24425,24425,24426,2015,12,13,17,106.0,119.0,22.0,89.0,1700.0,5.0,3.5,1016.9,-6.8,0.0,6.0,1.1,Dingling
24426,24426,24426,24427,2015,12,13,18,114.0,114.0,17.0,89.0,1900.0,2.0,2.9,1016.8,-6.3,0.0,7.0,0.7,Dingling
24427,24427,24427,24428,2015,12,13,19,120.0,123.0,13.0,82.0,2000.0,2.0,1.5,1016.7,-5.7,0.0,16.0,1.3,Dingling
24428,24428,24428,24429,2015,12,13,20,127.0,127.0,13.0,84.0,2100.0,2.0,1.3,1016.8,-5.4,0.0,15.0,0.8,Dingling
24429,24429,24429,24430,2015,12,13,21,128.0,128.0,19.0,85.0,2200.0,2.0,1.6,1016.7,-5.1,0.0,15.0,0.4,Dingling
24430,24430,24430,24431,2015,12,13,22,127.0,127.0,18.0,79.0,2200.0,2.0,1.8,1016.7,-4.9,0.0,16.0,1.0,Dingling
24431,24431,24431,24432,2015,12,13,23,132.0,134.0,15.0,77.0,2700.0,2.0,1.6,1016.9,-4.3,0.0,16.0,1.1,Dingling
24432,24432,24432,24433,2015,12,14,0,192.0,217.0,18.0,92.0,4000.0,2.0,0.5,1016.9,-1.3,0.3,14.0,0.8,Dingling
24433,24433,24433,24434,2015,12,14,1,166.0,166.0,12.0,81.0,3500.0,2.0,0.1,1016.4,-0.9,0.7,14.0,0.4,Dingling
24434,24434,24434,24435,2015,12,14,2,151.0,151.0,11.0,85.0,3200.0,2.0,0.0,1015.8,-0.7,0.7,,0.0,Dingling
24435,24435,24435,24436,2015,12,14,3,168.0,168.0,12.0,88.0,3400.0,2.0,0.0,1015.3,-0.7,0.2,,0.0,Dingling
24436,24436,24436,24437,2015,12,14,4,151.0,151.0,10.0,80.0,3200.0,2.0,0.0,1014.8,-0.7,0.1,,0.0,Dingling
24437,24437,24437,24438,2015,12,14,5,166.0,166.0,12.0,87.0,3800.0,2.0,-0.1,1014.3,-0.8,0.0,,0.0,Dingling
24438,24438,24438,24439,2015,12,14,6,177.0,177.0,14.0,90.0,4100.0,2.0,0.1,1014.1,-0.6,0.0,,0.0,Dingling
24439,24439,24439,24440,2015,12,14,7,173.0,173.0,13.0,84.0,4100.0,2.0,0.0,1014.2,-0.7,0.1,4.0,0.2,Dingling
24440,24440,24440,24441,2015,12,14,8,177.0,177.0,15.0,94.0,3900.0,2.0,0.2,1014.6,-0.5,0.0,11.0,0.7,Dingling
24441,24441,24441,24442,2015,12,14,9,183.0,183.0,22.0,95.0,4000.0,2.0,0.5,1014.9,-0.4,0.0,11.0,0.6,Dingling
24442,24442,24442,24443,2015,12,14,10,200.0,200.0,23.0,96.0,4000.0,4.0,0.9,1015.1,-0.3,0.0,11.0,1.2,Dingling
24443,24443,24443,24444,2015,12,14,11,226.0,226.0,24.0,100.0,4000.0,8.0,3.2,1014.4,-0.6,0.0,10.0,0.8,Dingling
24444,24444,24444,24445,2015,12,14,12,235.0,235.0,29.0,94.0,3700.0,16.0,4.6,1013.3,-1.2,0.0,14.0,1.8,Dingling
24445,24445,24445,24446,2015,12,14,13,94.0,94.0,18.0,29.0,1100.0,52.0,5.7,1012.2,-8.2,0.0,12.0,6.2,Dingling
24446,24446,24446,24447,2015,12,14,14,9.0,9.0,8.0,7.0,400.0,68.0,6.1,1011.8,-9.8,0.0,12.0,6.5,Dingling
24447,24447,24447,24448,2015,12,14,15,11.0,11.0,5.0,7.0,300.0,71.0,5.9,1011.9,-10.0,0.0,12.0,6.5,Dingling
24448,24448,24448,24449,2015,12,14,16,21.0,21.0,4.0,7.0,300.0,70.0,4.7,1012.8,-9.9,0.0,12.0,5.0,Dingling
24449,24449,24449,24450,2015,12,14,17,18.0,20.0,7.0,11.0,300.0,64.0,4.0,1013.5,-10.9,0.0,13.0,4.8,Dingling
24450,24450,24450,24451,2015,12,14,18,18.0,21.0,7.0,11.0,300.0,65.0,3.7,1013.6,-11.1,0.0,13.0,3.9,Dingling
24451,24451,24451,24452,2015,12,14,19,16.0,26.0,6.0,8.0,300.0,68.0,3.6,1014.0,-10.8,0.0,13.0,4.2,Dingling
24452,24452,24452,24453,2015,12,14,20,13.0,20.0,4.0,7.0,300.0,67.0,3.4,1014.0,-10.6,0.0,13.0,4.9,Dingling
24453,24453,24453,24454,2015,12,14,21,7.0,7.0,2.0,3.0,200.0,73.0,2.6,1014.3,-11.0,0.0,16.0,2.7,Dingling
24454,24454,24454,24455,2015,12,14,22,6.0,7.0,2.0,3.0,200.0,73.0,2.9,1014.5,-12.6,0.0,13.0,3.3,Dingling
24455,24455,24455,24456,2015,12,14,23,3.0,9.0,2.0,4.0,200.0,70.0,2.4,1014.7,-12.7,0.0,12.0,2.1,Dingling
24456,24456,24456,24457,2015,12,15,0,6.0,9.0,2.0,3.0,200.0,71.0,2.1,1014.7,-12.5,0.0,12.0,2.5,Dingling
24457,24457,24457,24458,2015,12,15,1,5.0,9.0,2.0,3.0,200.0,71.0,1.6,1014.6,-12.6,0.0,13.0,2.1,Dingling
24458,24458,24458,24459,2015,12,15,2,4.0,14.0,2.0,3.0,200.0,70.0,1.7,1014.7,-12.2,0.0,12.0,3.8,Dingling
24459,24459,24459,24460,2015,12,15,3,4.0,14.0,2.0,4.0,100.0,70.0,1.2,1015.3,-12.3,0.0,13.0,2.2,Dingling
24460,24460,24460,24461,2015,12,15,4,4.0,5.0,2.0,3.0,100.0,70.0,1.5,1015.0,-12.3,0.0,13.0,3.3,Dingling
24461,24461,24461,24462,2015,12,15,5,6.0,6.0,2.0,2.0,100.0,72.0,1.5,1014.7,-12.7,0.0,12.0,3.4,Dingling
24462,24462,24462,24463,2015,12,15,6,6.0,6.0,2.0,2.0,100.0,71.0,0.9,1014.8,-13.6,0.0,13.0,2.6,Dingling
24463,24463,24463,24464,2015,12,15,7,3.0,5.0,2.0,2.0,100.0,71.0,0.8,1015.5,-14.1,0.0,13.0,3.7,Dingling
24464,24464,24464,24465,2015,12,15,8,3.0,5.0,2.0,2.0,100.0,67.0,0.1,1016.3,-14.3,0.0,13.0,6.2,Dingling
24465,24465,24465,24466,2015,12,15,9,6.0,19.0,3.0,3.0,200.0,66.0,-0.1,1017.4,-14.5,0.0,12.0,5.3,Dingling
24466,24466,24466,24467,2015,12,15,10,5.0,13.0,4.0,4.0,200.0,66.0,0.6,1018.1,-15.0,0.0,12.0,5.9,Dingling
24467,24467,24467,24468,2015,12,15,11,5.0,7.0,3.0,3.0,200.0,67.0,1.0,1018.4,-15.1,0.0,12.0,6.5,Dingling
24468,24468,24468,24469,2015,12,15,12,4.0,8.0,2.0,2.0,200.0,67.0,1.7,1017.7,-14.1,0.0,12.0,5.9,Dingling
24469,24469,24469,24470,2015,12,15,13,5.0,5.0,2.0,2.0,200.0,66.0,2.5,1017.1,-14.7,0.0,13.0,5.7,Dingling
24470,24470,24470,24471,2015,12,15,14,6.0,6.0,2.0,2.0,200.0,63.0,3.7,1016.7,-16.7,0.0,14.0,4.0,Dingling
24471,24471,24471,24472,2015,12,15,15,5.0,5.0,2.0,4.0,200.0,59.0,3.9,1016.5,-17.1,0.0,14.0,4.7,Dingling
24472,24472,24472,24473,2015,12,15,16,10.0,13.0,2.0,2.0,200.0,60.0,2.7,1017.3,-17.0,0.0,14.0,4.3,Dingling
24473,24473,24473,24474,2015,12,15,17,3.0,5.0,2.0,2.0,200.0,60.0,1.4,1018.1,-16.5,0.0,16.0,3.0,Dingling
24474,24474,24474,24475,2015,12,15,18,3.0,5.0,2.0,2.0,200.0,62.0,0.5,1018.9,-17.3,0.0,16.0,3.9,Dingling
24475,24475,24475,24476,2015,12,15,19,4.0,5.0,2.0,2.0,200.0,62.0,-0.2,1019.5,-16.6,0.0,13.0,4.2,Dingling
24476,24476,24476,24477,2015,12,15,20,5.0,5.0,3.0,5.0,200.0,57.0,-0.8,1019.9,-15.5,0.0,13.0,3.4,Dingling
24477,24477,24477,24478,2015,12,15,21,5.0,5.0,4.0,4.0,200.0,56.0,-1.6,1020.0,-16.2,0.0,16.0,2.5,Dingling
24478,24478,24478,24479,2015,12,15,22,5.0,5.0,2.0,2.0,200.0,58.0,-1.5,1019.8,-17.3,0.0,13.0,3.4,Dingling
24479,24479,24479,24480,2015,12,15,23,7.0,7.0,3.0,2.0,200.0,57.0,-2.2,1020.0,-16.7,0.0,8.0,2.9,Dingling
24480,24480,24480,24481,2015,12,16,0,4.0,5.0,2.0,2.0,200.0,57.0,-2.2,1019.9,-16.0,0.0,15.0,2.6,Dingling
24481,24481,24481,24482,2015,12,16,1,5.0,9.0,2.0,3.0,200.0,54.0,-2.4,1020.0,-16.5,0.0,15.0,4.0,Dingling
24482,24482,24482,24483,2015,12,16,2,4.0,8.0,4.0,4.0,200.0,52.0,-2.6,1020.2,-16.7,0.0,15.0,4.3,Dingling
24483,24483,24483,24484,2015,12,16,3,4.0,17.0,4.0,4.0,200.0,51.0,-2.5,1020.4,-16.2,0.0,15.0,4.7,Dingling
24484,24484,24484,24485,2015,12,16,4,9.0,9.0,4.0,3.0,200.0,49.0,-2.8,1020.4,-16.5,0.0,15.0,5.2,Dingling
24485,24485,24485,24486,2015,12,16,5,6.0,11.0,4.0,3.0,200.0,48.0,-2.7,1020.8,-16.4,0.0,15.0,3.9,Dingling
24486,24486,24486,24487,2015,12,16,6,3.0,11.0,5.0,4.0,300.0,46.0,-2.5,1021.2,-16.6,0.0,15.0,4.4,Dingling
24487,24487,24487,24488,2015,12,16,7,4.0,5.0,2.0,2.0,200.0,52.0,-2.7,1021.8,-16.8,0.0,15.0,3.7,Dingling
24488,24488,24488,24489,2015,12,16,8,3.0,8.0,2.0,2.0,200.0,50.0,-2.9,1022.0,-17.0,0.0,8.0,4.7,Dingling
24489,24489,24489,24490,2015,12,16,9,5.0,7.0,3.0,3.0,200.0,46.0,-2.7,1022.5,-16.8,0.0,14.0,4.3,Dingling
24490,24490,24490,24491,2015,12,16,10,6.0,7.0,3.0,2.0,200.0,48.0,-1.4,1023.2,-17.2,0.0,15.0,4.6,Dingling
24491,24491,24491,24492,2015,12,16,11,6.0,19.0,3.0,4.0,200.0,47.0,-0.6,1022.9,-17.3,0.0,14.0,5.4,Dingling
24492,24492,24492,24493,2015,12,16,12,9.0,38.0,3.0,3.0,200.0,50.0,-0.3,1022.2,-17.1,0.0,15.0,5.4,Dingling
24493,24493,24493,24494,2015,12,16,13,9.0,26.0,2.0,2.0,200.0,52.0,0.6,1021.9,-16.7,0.0,15.0,5.0,Dingling
24494,24494,24494,24495,2015,12,16,14,8.0,51.0,2.0,2.0,200.0,53.0,1.4,1021.8,-17.0,0.0,8.0,3.4,Dingling
24495,24495,24495,24496,2015,12,16,15,3.0,24.0,2.0,2.0,200.0,53.0,0.7,1022.2,-17.1,0.0,15.0,5.0,Dingling
24496,24496,24496,24497,2015,12,16,16,4.0,17.0,2.0,2.0,200.0,53.0,0.4,1022.7,-17.9,0.0,8.0,4.1,Dingling
24497,24497,24497,24498,2015,12,16,17,3.0,19.0,2.0,2.0,200.0,53.0,-0.8,1023.7,-17.5,0.0,7.0,3.4,Dingling
24498,24498,24498,24499,2015,12,16,18,3.0,8.0,2.0,2.0,200.0,52.0,-1.5,1024.4,-17.7,0.0,7.0,3.0,Dingling
24499,24499,24499,24500,2015,12,16,19,4.0,5.0,2.0,2.0,200.0,52.0,-1.9,1024.8,-17.6,0.0,7.0,2.7,Dingling
24500,24500,24500,24501,2015,12,16,20,3.0,5.0,2.0,2.0,200.0,51.0,-2.2,1025.3,-17.1,0.0,4.0,2.6,Dingling
24501,24501,24501,24502,2015,12,16,21,5.0,5.0,3.0,4.0,200.0,50.0,-3.2,1025.7,-16.5,0.0,8.0,1.7,Dingling
24502,24502,24502,24503,2015,12,16,22,5.0,5.0,4.0,8.0,300.0,47.0,-3.8,1025.3,-16.1,0.0,7.0,1.1,Dingling
24503,24503,24503,24504,2015,12,16,23,8.0,8.0,6.0,8.0,300.0,47.0,-2.6,1025.0,-17.1,0.0,15.0,3.7,Dingling
24504,24504,24504,24505,2015,12,17,0,8.0,8.0,6.0,8.0,300.0,46.0,-2.3,1025.0,-17.2,0.0,15.0,4.1,Dingling
24505,24505,24505,24506,2015,12,17,1,5.0,5.0,6.0,7.0,300.0,48.0,-2.3,1024.5,-17.6,0.0,15.0,4.6,Dingling
24506,24506,24506,24507,2015,12,17,2,9.0,9.0,8.0,8.0,300.0,46.0,-3.0,1024.3,-17.0,0.0,7.0,2.9,Dingling
24507,24507,24507,24508,2015,12,17,3,6.0,6.0,8.0,7.0,300.0,48.0,-3.2,1024.5,-16.9,0.0,5.0,2.2,Dingling
24508,24508,24508,24509,2015,12,17,4,6.0,6.0,8.0,7.0,400.0,47.0,-3.9,1024.2,-16.5,0.0,7.0,1.3,Dingling
24509,24509,24509,24510,2015,12,17,5,4.0,5.0,9.0,8.0,400.0,49.0,-4.9,1023.8,-15.0,0.0,1.0,0.8,Dingling
24510,24510,24510,24511,2015,12,17,6,6.0,7.0,10.0,10.0,400.0,46.0,-5.0,1024.1,-15.1,0.0,13.0,1.1,Dingling
24511,24511,24511,24512,2015,12,17,7,9.0,20.0,12.0,18.0,600.0,36.0,-5.2,1024.8,-15.0,0.0,10.0,1.2,Dingling
24512,24512,24512,24513,2015,12,17,8,26.0,47.0,15.0,40.0,1200.0,9.0,-5.6,1024.8,-14.1,0.0,2.0,1.2,Dingling
24513,24513,24513,24514,2015,12,17,9,57.0,111.0,27.0,50.0,1800.0,7.0,-4.4,1024.9,-14.6,0.0,11.0,1.2,Dingling
24514,24514,24514,24515,2015,12,17,10,59.0,76.0,31.0,44.0,1800.0,13.0,-1.0,1024.7,-14.2,0.0,11.0,1.2,Dingling
24515,24515,24515,24516,2015,12,17,11,41.0,57.0,26.0,40.0,1400.0,21.0,0.1,1024.3,-13.9,0.0,9.0,1.4,Dingling
24516,24516,24516,24517,2015,12,17,12,64.0,100.0,31.0,55.0,1600.0,17.0,1.8,1023.1,-14.4,0.0,3.0,0.8,Dingling
24517,24517,24517,24518,2015,12,17,13,62.0,83.0,27.0,51.0,1400.0,24.0,2.9,1022.1,-14.3,0.0,16.0,0.9,Dingling
24518,24518,24518,24519,2015,12,17,14,53.0,76.0,26.0,52.0,1300.0,26.0,4.0,1021.3,-14.8,0.0,9.0,2.8,Dingling
24519,24519,24519,24520,2015,12,17,15,33.0,39.0,19.0,36.0,900.0,39.0,4.6,1020.9,-15.3,0.0,9.0,2.0,Dingling
24520,24520,24520,24521,2015,12,17,16,32.0,50.0,19.0,44.0,900.0,31.0,3.6,1020.7,-14.2,0.0,12.0,1.7,Dingling
24521,24521,24521,24522,2015,12,17,17,46.0,69.0,17.0,61.0,1100.0,12.0,2.0,1020.8,-13.4,0.0,9.0,1.3,Dingling
24522,24522,24522,24523,2015,12,17,18,60.0,95.0,18.0,80.0,1300.0,2.0,0.4,1020.8,-12.6,0.0,5.0,0.7,Dingling
24523,24523,24523,24524,2015,12,17,19,73.0,94.0,14.0,68.0,1600.0,2.0,-0.9,1020.8,-11.9,0.0,5.0,1.1,Dingling
24524,24524,24524,24525,2015,12,17,20,70.0,86.0,14.0,66.0,1600.0,2.0,-1.6,1021.4,-11.7,0.0,7.0,0.7,Dingling
24525,24525,24525,24526,2015,12,17,21,59.0,59.0,13.0,53.0,1200.0,6.0,-2.5,1021.5,-11.8,0.0,6.0,1.3,Dingling
24526,24526,24526,24527,2015,12,17,22,46.0,47.0,15.0,45.0,1000.0,9.0,-2.0,1021.4,-11.6,0.0,6.0,1.2,Dingling
24527,24527,24527,24528,2015,12,17,23,38.0,38.0,16.0,31.0,800.0,19.0,-2.5,1021.1,-11.5,0.0,2.0,0.9,Dingling
24528,24528,24528,24529,2015,12,18,0,42.0,42.0,23.0,27.0,1000.0,28.0,-1.8,1021.3,-11.9,0.0,5.0,0.9,Dingling
24529,24529,24529,24530,2015,12,18,1,33.0,39.0,29.0,32.0,700.0,26.0,-0.5,1021.3,-12.5,0.0,4.0,1.9,Dingling
24530,24530,24530,24531,2015,12,18,2,36.0,41.0,30.0,36.0,700.0,24.0,0.5,1021.2,-13.2,0.0,4.0,1.9,Dingling
24531,24531,24531,24532,2015,12,18,3,36.0,42.0,30.0,36.0,800.0,23.0,1.2,1021.4,-13.7,0.0,6.0,2.4,Dingling
24532,24532,24532,24533,2015,12,18,4,37.0,41.0,28.0,35.0,800.0,25.0,0.8,1021.5,-13.7,0.0,4.0,2.3,Dingling
24533,24533,24533,24534,2015,12,18,5,35.0,40.0,26.0,37.0,800.0,23.0,0.9,1021.7,-14.0,0.0,5.0,3.2,Dingling
24534,24534,24534,24535,2015,12,18,6,35.0,42.0,25.0,36.0,900.0,24.0,0.2,1022.1,-13.8,0.0,6.0,2.4,Dingling
24535,24535,24535,24536,2015,12,18,7,29.0,41.0,23.0,32.0,800.0,28.0,0.3,1022.9,-13.8,0.0,4.0,2.9,Dingling
24536,24536,24536,24537,2015,12,18,8,28.0,41.0,24.0,30.0,700.0,31.0,0.9,1023.9,-14.0,0.0,5.0,4.2,Dingling
24537,24537,24537,24538,2015,12,18,9,23.0,41.0,22.0,23.0,600.0,42.0,1.9,1024.8,-13.9,0.0,5.0,2.6,Dingling
24538,24538,24538,24539,2015,12,18,10,21.0,41.0,19.0,15.0,500.0,52.0,4.1,1025.3,-13.3,0.0,4.0,3.1,Dingling
24539,24539,24539,24540,2015,12,18,11,22.0,42.0,18.0,13.0,500.0,55.0,5.6,1025.3,-12.9,0.0,4.0,2.5,Dingling
24540,24540,24540,24541,2015,12,18,12,,,16.0,12.0,500.0,56.0,6.5,1024.9,-12.7,0.0,4.0,3.4,Dingling
24541,24541,24541,24542,2015,12,18,13,,,11.0,6.0,400.0,66.0,7.4,1024.3,-12.4,0.0,6.0,2.4,Dingling
24542,24542,24542,24543,2015,12,18,14,8.0,125.0,12.0,7.0,400.0,67.0,8.1,1024.1,-13.0,0.0,7.0,2.6,Dingling
24543,24543,24543,24544,2015,12,18,15,14.0,95.0,14.0,9.0,400.0,66.0,7.8,1024.1,-12.6,0.0,6.0,1.9,Dingling
24544,24544,24544,24545,2015,12,18,16,17.0,79.0,14.0,9.0,400.0,68.0,7.3,1024.5,-12.5,0.0,5.0,1.8,Dingling
24545,24545,24545,24546,2015,12,18,17,12.0,62.0,13.0,7.0,400.0,68.0,5.2,1025.3,-10.6,0.0,3.0,1.6,Dingling
24546,24546,24546,24547,2015,12,18,18,21.0,76.0,15.0,23.0,700.0,46.0,3.7,1026.2,-10.0,0.0,1.0,0.9,Dingling
24547,24547,24547,24548,2015,12,18,19,54.0,96.0,19.0,38.0,1200.0,23.0,1.0,1026.9,-10.2,0.0,8.0,1.4,Dingling
24548,24548,24548,24549,2015,12,18,20,50.0,81.0,16.0,36.0,1100.0,15.0,-0.7,1027.2,-9.9,0.0,6.0,0.9,Dingling
24549,24549,24549,24550,2015,12,18,21,38.0,66.0,13.0,25.0,700.0,24.0,-0.6,1027.4,-10.3,0.0,5.0,0.6,Dingling
24550,24550,24550,24551,2015,12,18,22,29.0,59.0,12.0,17.0,600.0,31.0,-1.6,1027.8,-9.7,0.0,15.0,1.0,Dingling
24551,24551,24551,24552,2015,12,18,23,26.0,55.0,12.0,18.0,700.0,27.0,-1.6,1028.0,-9.9,0.0,2.0,0.4,Dingling
24552,24552,24552,24553,2015,12,19,0,28.0,60.0,14.0,28.0,800.0,16.0,-2.7,1028.1,-9.8,0.0,4.0,0.0,Dingling
24553,24553,24553,24554,2015,12,19,1,30.0,57.0,11.0,19.0,800.0,23.0,-2.6,1028.1,-10.0,0.0,7.0,1.4,Dingling
24554,24554,24554,24555,2015,12,19,2,30.0,48.0,8.0,18.0,800.0,21.0,-3.4,1028.1,-9.6,0.0,8.0,0.6,Dingling
24555,24555,24555,24556,2015,12,19,3,25.0,49.0,6.0,15.0,700.0,20.0,-3.9,1028.3,-9.7,0.0,7.0,1.8,Dingling
24556,24556,24556,24557,2015,12,19,4,24.0,42.0,6.0,17.0,700.0,19.0,-4.1,1028.1,-9.9,0.0,7.0,1.5,Dingling
24557,24557,24557,24558,2015,12,19,5,24.0,41.0,5.0,19.0,700.0,20.0,-4.7,1027.9,-9.9,0.0,7.0,1.6,Dingling
24558,24558,24558,24559,2015,12,19,6,25.0,45.0,4.0,21.0,700.0,16.0,-5.0,1027.8,-9.8,0.0,6.0,0.5,Dingling
24559,24559,24559,24560,2015,12,19,7,33.0,68.0,4.0,28.0,700.0,12.0,-4.8,1027.9,-10.0,0.0,7.0,0.9,Dingling
24560,24560,24560,24561,2015,12,19,8,32.0,79.0,4.0,30.0,700.0,8.0,-4.6,1028.1,-9.8,0.0,6.0,0.7,Dingling
24561,24561,24561,24562,2015,12,19,9,36.0,88.0,6.0,26.0,800.0,11.0,-3.9,1028.3,-9.3,0.0,7.0,1.6,Dingling
24562,24562,24562,24563,2015,12,19,10,54.0,85.0,14.0,27.0,1100.0,17.0,-1.3,1028.3,-9.0,0.0,7.0,0.5,Dingling
24563,24563,24563,24564,2015,12,19,11,69.0,103.0,22.0,42.0,1300.0,17.0,0.1,1027.6,-7.9,0.0,13.0,0.8,Dingling
24564,24564,24564,24565,2015,12,19,12,102.0,143.0,31.0,63.0,1800.0,12.0,0.6,1026.4,-7.9,0.0,13.0,1.0,Dingling
24565,24565,24565,24566,2015,12,19,13,108.0,148.0,35.0,68.0,2000.0,14.0,1.9,1025.1,-8.0,0.0,12.0,0.8,Dingling
24566,24566,24566,24567,2015,12,19,14,128.0,162.0,35.0,82.0,2400.0,11.0,2.4,1024.3,-7.8,0.0,10.0,1.4,Dingling
24567,24567,24567,24568,2015,12,19,15,141.0,182.0,32.0,86.0,2400.0,10.0,2.1,1023.5,-7.0,0.0,1.0,0.9,Dingling
24568,24568,24568,24569,2015,12,19,16,133.0,160.0,33.0,86.0,2200.0,10.0,1.8,1023.2,-6.5,0.0,2.0,0.9,Dingling
24569,24569,24569,24570,2015,12,19,17,133.0,155.0,24.0,87.0,2200.0,3.0,0.7,1023.4,-6.6,0.0,16.0,0.4,Dingling
24570,24570,24570,24571,2015,12,19,18,136.0,153.0,16.0,86.0,2300.0,2.0,-0.2,1023.5,-6.2,0.0,4.0,1.3,Dingling
24571,24571,24571,24572,2015,12,19,19,151.0,166.0,11.0,75.0,2600.0,2.0,-0.8,1023.5,-6.6,0.0,4.0,1.0,Dingling
24572,24572,24572,24573,2015,12,19,20,148.0,157.0,11.0,77.0,2500.0,2.0,-0.5,1023.3,-6.9,0.0,6.0,1.1,Dingling
24573,24573,24573,24574,2015,12,19,21,158.0,158.0,19.0,79.0,3200.0,2.0,-1.5,1023.0,-7.2,0.0,4.0,1.2,Dingling
24574,24574,24574,24575,2015,12,19,22,162.0,162.0,22.0,82.0,2900.0,2.0,-1.7,1022.8,-7.2,0.0,7.0,1.0,Dingling
24575,24575,24575,24576,2015,12,19,23,138.0,138.0,15.0,79.0,2700.0,2.0,-2.5,1022.7,-7.0,0.0,8.0,1.0,Dingling
24576,24576,24576,24577,2015,12,20,0,155.0,155.0,15.0,82.0,2900.0,2.0,-2.7,1021.6,-7.1,0.0,4.0,1.5,Dingling
24577,24577,24577,24578,2015,12,20,1,142.0,142.0,12.0,82.0,2600.0,2.0,-3.3,1021.2,-7.1,0.0,8.0,1.2,Dingling
24578,24578,24578,24579,2015,12,20,2,138.0,138.0,10.0,81.0,2800.0,2.0,-2.8,1020.5,-6.6,0.0,4.0,0.5,Dingling
24579,24579,24579,24580,2015,12,20,3,139.0,139.0,10.0,84.0,2400.0,2.0,-2.7,1019.8,-6.5,0.0,7.0,1.3,Dingling
24580,24580,24580,24581,2015,12,20,4,147.0,147.0,12.0,83.0,2600.0,2.0,-3.0,1019.1,-6.5,0.0,8.0,1.0,Dingling
24581,24581,24581,24582,2015,12,20,5,146.0,146.0,9.0,76.0,2600.0,2.0,-2.5,1018.6,-6.0,0.0,8.0,0.7,Dingling
24582,24582,24582,24583,2015,12,20,6,147.0,147.0,10.0,72.0,2700.0,2.0,-2.1,1018.5,-5.6,0.0,8.0,0.8,Dingling
24583,24583,24583,24584,2015,12,20,7,149.0,155.0,10.0,73.0,2600.0,2.0,-2.1,1018.5,-5.6,0.0,14.0,0.6,Dingling
24584,24584,24584,24585,2015,12,20,8,146.0,153.0,10.0,75.0,2400.0,2.0,-2.0,1018.2,-6.6,0.0,8.0,0.9,Dingling
